Raw_Turbidity,Raw_Colour,Raw_PH,PAC,KMnO4,ACD,Turbidity_class
25.7,222.0,7.49,2.0,0.19,0.25,low
28.2,189.0,7.38,2.0,0.27,0.35,medium
19.8,188.0,7.02,4.5,0.22,0.35,medium
206.6,500.0,6.89,5.0,0.5,0.45,medium
22.1,200.0,7.56,3.5,0.12,0.15,low
55.9,295.0,7.49,1.5,0.24,0.3,high
55.9,295.0,7.49,1.0,0.24,0.3,high
22.7,185.0,7.39,3.0,0.2,0.2,low
14.6,190.0,7.44,3.0,0.24,0.25,medium
19.7,185.0,7.49,3.0,0.15,0.2,low
400.0,500.0,6.99,5.0,0.4,0.75,high
172.1,458.0,6.91,6.5,0.4,0.4,high
39.3,199.0,7.45,1.5,0.18,0.2,low
44.2,338.0,7.28,2.5,0.4,0.65,medium
19.12,150.0,7.55,0.5,0.12,0.16,low
18.2,156.0,7.06,2.5,0.16,0.25,low
22.7,185.0,7.39,2.0,0.2,0.2,low
21.7,120.0,6.79,2.5,0.15,0.3,medium
32.9,158.0,6.98,5.0,0.37,0.5,high
91.3,500.0,6.69,2.5,0.4,0.35,medium
50.8,500.0,6.2,3.5,0.35,0.75,high
15.5,156.0,7.29,3.0,0.2,0.15,medium
20.6,264.0,7.14,0.5,0.08,0.2,low
37.2,386.0,6.96,4.0,0.3,0.35,medium
96.2,500.0,7.48,2.5,0.3,0.35,high
20.1,250.0,6.7,2.5,0.5,0.3,medium
22.0,320.0,7.0,3.0,0.42,0.75,medium
32.6,289.0,6.75,3.5,0.6,0.25,medium
27.5,295.0,7.01,4.0,0.5,0.65,medium
125.0,500.0,7.06,4.5,0.45,0.7,medium
42.6,258.0,7.18,3.5,0.2,0.3,medium
55.4,291.0,7.55,2.0,0.2,0.25,low
8.5,192.0,7.52,0.6,0.12,0.1,medium
25.21,160.0,7.25,1.5,0.17,0.15,low
57.5,195.0,7.47,3.0,0.2,0.25,medium
89.1,500.0,6.91,4.0,0.4,0.3,high
162.3,500.0,6.52,5.0,0.55,0.4,medium
102.3,500.0,6.82,3.5,0.5,0.75,medium
6.77,102.0,8.45,1.2,0.11,0.15,low
22.6,238.0,6.95,4.0,0.15,0.35,medium
480.0,500.0,7.01,5.5,0.45,0.75,high
26.11,150.0,7.46,1.0,0.11,0.12,low
20.1,100.0,7.5,1.0,0.16,0.12,low
19.1,190.0,6.99,4.5,0.22,0.35,medium
46.1,356.0,6.72,3.0,0.7,0.3,medium
83.1,430.0,7.36,1.5,0.2,0.3,low
25.7,202.0,7.45,3.0,0.22,0.3,low
58.6,320.0,7.24,2.0,0.2,0.3,medium
23.4,236.0,6.82,3.5,0.15,0.3,medium
22.1,180.0,6.99,3.0,0.55,0.35,medium
67.3,328.0,6.68,5.0,0.5,0.35,high
69.2,258.0,6.75,4.0,0.5,0.35,medium
381.2,500.0,6.8,5.5,0.8,0.45,high
35.6,395.0,6.89,5.5,0.3,0.35,medium
43.6,481.0,6.51,3.5,0.6,0.4,medium
310.0,500.0,6.28,3.5,0.45,0.75,high
48.9,423.0,7.51,3.0,0.4,0.3,medium
19.7,325.0,6.89,4.5,0.35,0.5,medium
79.1,500.0,6.81,4.5,0.6,0.3,high
52.1,390.0,6.81,3.5,0.85,0.25,high
100.0,500.0,7.12,6.0,0.5,0.75,high
113.0,493.0,6.49,3.0,0.2,0.35,high
12.6,500.0,6.77,2.0,0.5,0.55,medium
20.1,197.0,7.2,4.0,0.4,0.75,low
101.1,500.0,6.73,3.0,0.5,0.35,medium
18.1,294.0,6.35,3.0,0.5,0.75,low
32.8,296.0,6.88,4.0,0.55,0.3,high
16.0,160.0,7.46,1.0,0.1,0.15,high
188.0,500.0,6.59,3.5,0.5,0.4,medium
58.1,420.0,6.91,3.0,0.3,0.4,high
22.1,155.0,7.45,2.5,0.16,0.21,low
196.2,500.0,7.02,5.0,0.5,0.45,medium
95.9,500.0,7.42,3.0,0.17,0.25,medium
88.1,210.0,6.9,4.5,0.4,0.3,medium
185.9,500.0,7.54,4.0,0.28,0.25,low
172.1,458.0,6.91,5.5,0.4,0.4,high
91.0,500.0,6.77,2.0,0.35,0.45,medium
36.2,288.0,6.62,3.0,0.35,0.25,medium
34.2,285.0,6.72,2.0,0.15,0.35,high
418.0,500.0,6.53,4.0,0.6,0.75,high
36.2,288.0,6.62,2.0,0.35,0.25,medium
19.8,190.0,7.55,1.0,0.22,0.15,medium
15.1,155.0,7.35,2.5,0.12,0.2,low
58.7,492.0,6.98,4.0,0.45,0.5,low
67.3,328.0,6.68,4.0,0.5,0.35,medium
34.6,336.0,6.82,3.5,0.7,0.25,high
238.6,500.0,6.75,4.0,0.7,0.35,high
110.0,500.0,6.99,2.5,0.7,0.35,high
61.2,500.0,7.12,4.0,0.35,0.45,low
4.0,92.0,8.63,0.15,0.55,0.75,low
26.11,150.0,7.46,2.0,0.11,0.12,low
36.5,326.0,6.89,4.5,0.6,0.3,high
53.0,500.0,6.99,5.5,0.5,0.35,medium
15.2,142.0,7.29,2.0,0.22,0.35,low
58.7,492.0,6.98,2.0,0.45,0.5,medium
227.0,360.0,7.46,2.5,0.16,0.25,medium
180.0,500.0,6.91,3.5,0.3,0.35,high
18.9,135.0,7.55,2.5,0.12,0.15,low
27.6,180.0,7.46,0.5,0.17,0.2,medium
211.1,410.0,6.91,3.0,0.9,0.35,high
14.1,130.0,7.45,1.0,0.16,0.2,low
111.3,500.0,6.81,5.5,0.25,0.25,high
12.8,120.0,7.52,2.0,0.15,0.25,low
29.1,350.0,6.81,2.5,0.5,0.3,medium
22.7,185.0,7.39,1.5,0.2,0.2,low
16.9,221.0,7.0,3.0,0.5,0.65,medium
32.6,342.0,6.81,3.0,0.65,0.3,medium
124.4,200.0,7.59,3.5,0.12,0.25,high
49.0,180.0,7.51,1.5,0.1,0.12,low
56.22,302.0,7.55,1.0,0.17,0.37,low
110.0,500.0,6.75,3.5,0.35,0.3,high
19.7,325.0,6.89,3.5,0.35,0.5,medium
55.4,285.0,7.34,3.5,0.1,0.25,medium
22.9,185.0,7.49,2.5,0.12,0.15,low
18.5,221.0,7.55,0.5,0.12,0.1,medium
23.9,57.0,7.16,2.5,0.9,0.35,high
88.1,210.0,6.9,3.0,0.4,0.3,medium
4.0,92.0,8.63,0.6,0.55,0.75,low
150.0,400.0,7.56,1.5,0.12,0.23,low
48.1,329.0,7.01,2.5,0.7,0.3,medium
41.0,345.0,6.51,4.0,0.55,0.65,low
30.0,390.0,7.19,3.0,0.5,0.75,medium
84.8,33.0,6.79,5.0,0.35,0.4,medium
178.1,500.0,7.38,3.0,0.1,0.15,low
78.2,398.0,6.58,4.5,0.4,0.35,medium
36.1,300.0,6.88,4.5,0.2,0.3,high
63.1,390.0,6.91,5.0,0.3,0.45,high
52.5,465.0,6.85,4.5,0.4,0.5,high
22.51,225.0,7.56,0.8,0.9,2.0,medium
101.1,500.0,6.73,5.0,0.5,0.35,high
82.0,428.0,6.19,3.0,0.2,0.35,high
151.4,500.0,7.59,3.5,0.29,0.25,high
162.3,500.0,6.89,6.0,0.6,0.3,medium
35.18,136.0,7.55,2.5,0.12,0.2,low
80.1,398.0,6.8,4.0,0.5,0.35,high
252.3,500.0,6.56,5.5,0.75,0.45,medium
71.4,500.0,6.69,3.0,0.45,0.4,medium
14.2,152.0,7.56,1.0,0.12,0.15,medium
36.3,199.0,7.65,2.0,0.12,0.16,low
39.9,385.0,6.88,4.0,0.4,0.75,medium
110.0,500.0,6.99,4.5,0.5,0.65,medium
38.0,190.0,7.52,2.0,0.15,0.2,medium
14.1,317.0,6.65,2.5,0.25,0.35,low
18.9,210.0,7.18,3.5,0.15,0.3,medium
87.2,478.0,6.6,2.5,0.5,0.75,high
47.4,200.0,7.69,3.5,0.12,0.3,high
101.3,500.0,6.81,4.0,0.25,0.3,high
18.3,256.0,6.88,2.5,0.16,0.25,low
33.5,329.0,7.25,3.5,0.4,0.45,high
320.0,500.0,6.88,5.0,0.5,0.75,high
90.4,500.0,7.07,4.0,0.4,0.5,low
109.4,500.0,7.47,2.0,0.25,0.25,high
29.0,298.0,6.95,4.5,0.4,0.6,high
90.4,500.0,7.07,5.0,0.4,0.5,medium
113.0,493.0,6.49,1.5,0.2,0.35,high
79.1,500.0,6.81,3.5,0.6,0.3,high
297.5,500.0,7.52,5.0,0.25,0.35,medium
61.2,500.0,7.12,3.0,0.35,0.45,high
34.5,288.0,6.79,4.0,0.35,0.3,high
389.0,500.0,7.02,5.0,0.4,0.6,high
17.5,273.0,6.76,3.0,0.6,0.75,low
15.2,158.0,7.19,3.0,0.24,0.35,low
22.1,500.0,7.35,4.0,0.15,0.35,low
101.1,420.0,6.88,4.0,0.65,0.3,high
19.2,182.0,7.42,1.5,0.2,0.15,low
25.4,185.0,7.59,1.0,0.19,0.25,low
26.8,256.0,6.72,2.5,0.4,0.3,low
110.0,500.0,6.75,4.0,0.35,0.3,medium
22.0,390.0,7.44,0.5,0.19,0.25,medium
70.1,500.0,6.61,3.5,0.6,0.4,medium
26.2,320.0,6.85,4.0,0.15,0.3,medium
106.0,188.0,7.41,2.0,0.15,0.16,low
49.1,452.0,6.68,4.0,0.45,0.6,low
19.7,185.0,7.49,2.5,0.15,0.2,low
35.1,190.0,7.38,2.0,0.2,0.12,low
12.02,225.0,7.49,0.8,0.43,0.5,low
41.0,430.0,7.1,4.5,0.6,0.35,low
181.1,500.0,6.79,3.0,0.6,0.3,high
18.2,182.0,7.42,3.0,0.2,0.15,medium
75.6,412.0,6.84,5.0,0.35,0.4,medium
43.1,420.0,6.71,4.0,0.15,0.3,high
22.02,160.0,7.58,1.0,0.18,0.25,medium
397.0,500.0,6.81,3.0,0.8,0.35,high
33.9,195.0,7.56,3.5,0.24,0.15,medium
98.5,300.0,6.95,7.5,0.5,0.5,medium
36.3,199.0,7.65,1.0,0.12,0.16,medium
210.0,500.0,6.76,6.0,0.5,0.45,medium
17.8,282.0,6.8,4.5,0.6,0.65,medium
9.6,176.0,7.48,0.4,0.95,3.0,medium
40.6,500.0,6.89,5.0,0.4,0.75,high
33.0,321.0,7.02,3.5,0.4,0.35,high
110.0,500.0,6.75,3.0,0.35,0.3,high
15.05,150.0,7.28,1.0,0.2,0.15,low
15.1,155.0,7.35,2.0,0.12,0.2,low
38.2,340.0,7.29,5.0,0.4,0.45,medium
35.5,364.0,6.55,2.0,0.5,0.75,medium
181.1,500.0,6.79,3.5,0.6,0.3,high
9.6,176.0,7.48,0.5,0.95,3.0,low
55.0,172.0,7.46,1.0,0.5,0.75,low
66.8,500.0,7.66,5.0,0.45,0.4,low
59.1,430.0,6.98,3.0,0.4,0.35,medium
250.0,500.0,7.46,4.0,0.12,0.31,low
20.9,195.0,7.49,2.0,0.12,0.5,low
14.0,195.0,7.59,0.5,0.17,0.25,high
22.7,189.0,7.16,2.0,0.15,0.3,low
113.0,493.0,6.49,1.0,0.2,0.35,high
38.9,342.0,6.81,3.5,0.7,0.65,medium
22.0,320.0,7.0,4.0,0.42,0.75,medium
15.05,150.0,7.28,3.0,0.2,0.15,low
110.1,398.0,6.99,3.0,0.8,0.4,high
29.7,190.0,7.45,1.5,0.12,0.15,low
497.0,500.0,6.79,7.5,0.47,0.8,high
27.5,309.0,7.05,4.0,0.3,0.65,medium
110.0,500.0,6.9,3.5,0.5,0.75,high
39.1,500.0,6.99,3.5,0.5,0.75,medium
79.1,500.0,6.81,2.0,0.25,0.35,high
33.3,393.0,6.72,4.0,0.2,0.45,low
76.5,500.0,6.69,5.0,0.5,0.3,medium
22.1,199.0,7.47,1.5,0.15,0.25,low
58.61,92.0,7.61,2.0,0.1,0.12,low
19.3,210.0,6.56,4.0,0.24,0.35,medium
61.4,121.0,7.47,3.0,0.15,0.2,low
102.6,500.0,6.96,3.0,0.5,0.35,high
310.0,500.0,6.79,6.0,0.85,0.35,high
62.6,500.0,6.88,5.5,0.6,0.35,low
81.6,500.0,6.98,3.0,0.35,0.35,medium
188.0,500.0,6.59,2.5,0.5,0.4,medium
255.0,500.0,7.5,4.0,0.12,0.32,low
47.5,429.0,6.47,3.0,0.3,0.4,high
128.4,500.0,6.72,5.5,0.65,0.35,high
497.0,500.0,6.79,6.5,0.47,0.8,high
95.4,500.0,7.57,2.0,0.27,0.25,high
106.7,500.0,6.42,7.0,0.3,0.3,medium
55.9,251.0,7.52,3.5,0.1,0.35,high
188.0,500.0,6.59,3.0,0.5,0.4,medium
65.9,500.0,6.89,6.0,0.45,0.7,high
55.9,188.0,7.51,1.5,0.22,0.2,medium
65.9,500.0,6.89,3.5,0.45,0.7,high
45.4,209.0,7.52,3.0,0.11,0.15,low
55.1,350.0,6.81,3.0,0.5,0.35,high
18.7,181.0,7.5,1.5,0.17,0.15,low
109.2,500.0,7.01,5.5,0.42,0.5,medium
69.1,500.0,6.71,3.5,0.35,0.4,medium
115.1,500.0,6.85,3.5,0.9,0.4,high
85.0,49.0,6.51,5.0,0.2,0.35,medium
31.0,460.0,7.5,3.0,0.17,0.25,low
280.0,500.0,6.98,6.0,0.5,0.75,low
39.6,423.0,6.79,4.0,0.65,0.3,medium
29.5,195.0,7.51,3.0,0.2,0.15,low
26.7,243.0,7.86,2.0,0.18,0.2,low
63.62,196.0,7.8,2.5,0.21,0.25,low
19.2,151.0,7.55,2.5,0.2,0.12,low
50.7,298.0,7.52,3.0,0.17,0.25,medium
79.1,500.0,6.81,2.5,0.6,0.3,high
147.9,500.0,7.48,3.0,0.29,0.4,high
42.1,300.0,6.91,3.0,0.4,0.35,medium
22.1,300.0,7.45,2.5,0.12,0.2,low
31.1,120.0,6.99,2.0,0.2,0.3,high
39.8,286.0,7.36,4.0,0.27,0.35,medium
39.0,392.0,7.21,5.0,0.4,0.65,high
61.1,390.0,6.89,3.0,0.2,0.25,high
110.1,398.0,6.99,4.5,0.8,0.4,high
79.1,400.0,6.95,4.0,0.5,0.4,high
45.4,198.0,7.49,2.5,0.17,0.15,low
247.0,500.0,7.5,1.0,0.2,0.32,low
135.4,300.0,7.59,2.0,0.22,0.3,high
27.2,352.0,6.8,4.5,0.35,0.5,medium
209.8,500.0,6.89,2.5,0.5,0.4,high
219.0,500.0,6.81,5.5,0.8,0.35,high
41.2,20.0,6.52,3.0,0.2,0.35,low
27.2,352.0,6.8,3.5,0.35,0.5,medium
196.2,500.0,7.02,4.0,0.5,0.45,medium
99.1,310.0,6.85,4.0,0.4,0.3,high
27.8,159.0,7.49,2.5,0.24,0.15,high
91.0,500.0,6.77,4.0,0.35,0.45,low
15.5,156.0,7.29,1.5,0.2,0.15,low
72.9,195.0,7.69,2.0,0.24,0.3,low
23.2,182.0,6.99,2.0,0.22,0.35,low
75.8,356.0,6.82,2.0,0.5,0.35,high
70.1,180.0,6.55,3.0,0.4,0.35,high
72.5,472.0,7.14,4.0,0.5,0.65,medium
41.0,456.0,6.98,3.5,0.5,0.65,high
39.9,490.0,7.04,4.0,0.45,0.65,high
142.0,500.0,6.75,5.5,0.4,0.25,high
177.6,500.0,7.52,2.0,0.17,0.25,low
135.0,500.0,7.35,1.5,0.17,0.2,low
295.0,500.0,6.89,4.5,0.5,0.75,high
89.6,396.0,6.82,7.0,0.5,0.4,medium
65.8,500.0,6.88,3.5,0.5,0.65,medium
327.0,500.0,6.92,6.0,0.4,0.6,high
71.4,500.0,6.69,4.0,0.45,0.4,medium
25.7,222.0,7.49,3.0,0.19,0.25,high
210.0,500.0,6.85,5.0,0.5,0.4,high
265.1,500.0,6.58,5.0,0.72,0.4,medium
101.0,500.0,6.89,4.0,0.5,0.75,high
41.08,300.0,7.58,3.0,0.18,0.25,low
84.2,500.0,6.65,5.0,0.5,0.35,medium
41.1,190.0,7.45,1.5,0.12,0.25,low
28.1,180.0,6.88,2.5,0.15,0.3,high
12.0,180.0,7.98,2.0,0.24,0.25,low
59.1,385.0,6.51,3.0,0.45,0.35,medium
63.1,390.0,6.91,2.5,0.3,0.45,high
31.1,220.0,6.99,3.0,0.15,0.3,medium
54.6,500.0,6.95,3.0,0.5,0.3,medium
53.1,210.0,7.09,3.5,0.5,0.65,high
72.5,472.0,7.14,2.0,0.5,0.65,high
19.0,189.0,7.51,2.5,0.22,0.25,low
196.2,500.0,7.02,6.0,0.5,0.45,medium
40.1,500.0,6.9,2.5,0.4,0.35,high
46.6,500.0,7.49,1.5,0.17,0.25,high
155.4,500.0,7.59,4.0,0.26,0.27,low
48.2,188.0,7.45,0.5,0.2,0.35,low
39.9,385.0,6.88,3.5,0.4,0.75,high
36.2,288.0,6.62,3.5,0.35,0.25,medium
284.8,500.0,6.78,6.0,0.35,0.4,high
45.4,198.0,7.49,4.0,0.17,0.15,high
252.3,500.0,6.56,3.5,0.75,0.45,high
11.8,500.0,7.7,3.0,0.45,0.55,high
102.3,500.0,6.82,5.5,0.5,0.75,medium
15.2,158.0,7.19,3.5,0.24,0.35,low
45.5,375.0,6.98,4.0,0.25,0.35,medium
89.3,500.0,6.58,2.5,0.4,0.2,medium
72.8,500.0,6.85,3.0,0.35,0.3,medium
66.0,500.0,6.99,5.0,0.5,0.75,medium
56.0,320.0,7.56,2.0,0.1,0.18,low
9.1,196.0,7.48,1.5,0.22,0.25,low
73.1,390.0,6.72,4.0,0.4,0.3,high
115.1,500.0,6.86,5.0,0.9,0.35,high
187.0,496.0,6.49,2.0,0.2,0.35,high
25.7,202.0,7.45,1.5,0.22,0.3,low
117.1,500.0,6.79,3.0,0.7,0.35,high
38.5,295.0,7.57,1.5,0.22,0.15,low
63.62,196.0,7.8,1.5,0.21,0.25,low
17.9,159.0,7.21,3.0,0.15,0.3,low
79.6,493.0,7.32,5.0,0.45,0.75,medium
31.1,310.0,6.81,3.5,0.15,0.3,medium
18.0,195.0,7.49,2.5,0.22,0.25,low
10.0,150.0,7.55,3.0,0.08,0.1,low
14.1,317.0,6.65,4.5,0.25,0.35,low
45.4,198.0,7.49,3.5,0.17,0.15,high
65.9,500.0,6.89,4.0,0.45,0.7,high
51.1,390.0,6.99,3.0,0.9,0.3,high
31.0,330.0,6.97,3.5,0.42,0.75,medium
24.6,280.0,6.72,4.5,0.2,0.3,high
17.9,159.0,7.21,5.0,0.15,0.3,medium
41.2,20.0,6.52,4.0,0.2,0.35,low
82.0,385.0,7.1,3.5,0.4,0.75,high
23.8,216.0,6.92,3.5,0.15,0.3,medium
22.21,192.0,7.52,0.5,0.11,0.15,low
23.6,192.0,7.35,1.0,0.15,0.25,low
52.8,500.0,6.52,4.5,0.4,0.35,medium
35.4,192.0,7.15,1.5,0.11,0.15,low
38.0,190.0,7.52,3.0,0.15,0.2,low
72.9,195.0,7.69,3.0,0.24,0.3,low
12.6,500.0,6.77,3.0,0.5,0.55,medium
18.2,182.0,7.42,2.0,0.2,0.15,low
91.0,500.0,6.77,3.0,0.35,0.45,medium
12.1,176.0,7.5,1.5,0.12,0.15,medium
50.7,298.0,7.52,2.0,0.17,0.25,low
15.05,150.0,7.28,1.5,0.2,0.15,low
18.3,256.0,6.88,5.0,0.16,0.25,medium
109.4,500.0,7.47,4.5,0.25,0.25,medium
75.8,356.0,6.82,4.0,0.5,0.35,medium
18.5,221.0,7.55,3.0,0.12,0.1,low
79.1,500.0,6.97,5.0,0.65,0.35,medium
39.0,392.0,7.21,3.0,0.4,0.65,medium
187.0,496.0,6.49,4.0,0.2,0.35,high
32.9,158.0,6.98,3.0,0.37,0.5,high
11.0,180.0,7.41,1.0,0.24,0.25,medium
56.7,500.0,6.64,2.5,0.35,0.4,medium
20.8,309.0,6.57,3.0,0.5,0.75,low
42.0,384.0,7.21,2.5,0.45,0.65,high
47.4,200.0,7.69,1.5,0.12,0.3,high
88.1,210.0,6.9,4.0,0.4,0.3,medium
51.0,395.0,6.88,2.5,0.4,0.3,high
218.6,500.0,6.78,3.5,0.5,0.4,medium
68.6,500.0,6.56,5.0,0.25,0.35,medium
85.0,49.0,6.51,2.5,0.2,0.35,high
69.5,482.0,7.25,6.0,0.4,0.75,medium
26.5,199.0,7.52,1.5,0.22,0.3,low
178.1,500.0,7.38,1.0,0.1,0.15,low
14.0,300.0,7.31,0.5,0.55,0.65,low
49.3,235.0,7.47,2.0,0.15,0.2,low
22.1,179.0,7.42,1.0,0.2,0.15,low
63.62,196.0,7.8,0.5,0.21,0.25,low
41.7,235.0,7.45,2.0,0.25,0.15,low
201.0,500.0,6.89,5.5,0.5,0.7,medium
125.0,500.0,7.45,3.0,0.12,0.25,low
36.1,300.0,6.88,2.0,0.2,0.3,high
22.5,180.0,6.91,3.0,0.65,0.3,medium
81.2,390.0,6.8,4.0,0.72,0.3,high
22.9,185.0,7.49,0.5,0.12,0.15,low
107.9,500.0,6.58,4.5,0.35,0.4,high
252.3,500.0,6.56,5.0,0.75,0.45,high
17.9,265.0,6.76,3.5,0.3,0.35,low
35.0,321.0,6.89,4.0,0.6,0.75,low
57.4,223.0,7.46,3.5,0.17,0.25,low
43.0,397.0,7.13,3.0,0.45,0.75,high
53.2,289.0,6.82,2.5,0.7,0.45,high
35.2,383.0,7.06,3.0,0.45,0.75,low
10.2,166.0,7.48,0.1,0.45,3.0,low
69.2,258.0,6.75,3.5,0.5,0.35,low
49.5,458.0,6.52,3.5,0.35,0.35,medium
58.2,400.0,7.25,3.0,0.11,0.15,low
112.3,500.0,6.68,5.0,0.7,0.35,high
18.9,175.0,7.25,2.0,0.15,0.3,medium
52.6,397.0,6.61,4.5,0.75,0.35,medium
20.8,309.0,6.57,4.5,0.5,0.75,medium
21.1,310.0,6.88,4.5,0.15,0.3,high
53.1,310.0,7.0,4.5,0.65,0.3,high
24.1,278.0,6.53,3.5,0.5,0.75,medium
56.1,310.0,6.91,2.0,0.6,0.35,high
20.5,185.0,7.52,1.0,0.11,0.15,low
25.21,160.0,7.25,1.0,0.17,0.15,low
88.1,500.0,6.69,3.5,0.65,0.35,high
310.0,500.0,6.28,5.0,0.45,0.75,medium
37.5,186.0,7.46,2.5,0.15,0.18,low
100.0,500.0,6.9,3.5,0.51,0.65,high
17.9,265.0,6.76,4.0,0.3,0.35,low
22.5,180.0,7.52,0.5,0.11,0.15,low
31.2,178.0,6.8,2.0,0.65,0.25,low
210.0,500.0,6.76,4.0,0.5,0.45,medium
61.2,500.0,7.12,2.5,0.35,0.45,high
36.5,326.0,6.89,2.0,0.6,0.3,medium
17.8,282.0,6.8,3.5,0.6,0.65,low
25.4,176.0,7.25,1.0,0.15,0.2,low
23.6,192.0,7.35,0.5,0.15,0.25,low
18.2,156.0,7.06,4.0,0.16,0.25,medium
480.0,500.0,7.56,4.0,0.15,0.25,low
107.9,500.0,6.58,4.0,0.35,0.4,medium
38.0,359.0,7.0,5.0,0.4,0.65,high
22.1,300.0,7.45,1.5,0.12,0.2,low
17.9,159.0,7.21,4.5,0.15,0.3,medium
101.0,500.0,6.89,4.5,0.5,0.75,high
265.1,500.0,6.58,3.0,0.72,0.4,high
92.6,500.0,6.75,3.0,0.7,0.3,high
37.0,500.0,7.15,2.5,0.17,0.21,low
109.4,500.0,7.47,2.5,0.25,0.25,high
78.0,472.0,7.14,6.0,0.5,0.65,high
101.4,500.0,7.44,3.0,0.15,0.25,high
480.0,500.0,7.56,4.5,0.15,0.25,low
39.6,410.0,6.57,4.0,0.25,0.35,medium
11.5,190.0,7.49,2.5,0.24,0.25,low
438.0,500.0,8.19,3.0,0.4,0.75,high
28.5,199.0,7.56,3.0,0.22,0.15,low
22.1,180.0,6.99,4.0,0.55,0.35,high
70.1,500.0,6.61,4.5,0.6,0.4,medium
19.8,190.0,7.55,3.0,0.22,0.15,low
18.2,189.0,7.39,1.5,0.15,0.2,low
18.9,135.0,7.55,3.0,0.12,0.15,low
25.7,191.0,7.51,2.5,0.15,0.25,low
80.9,500.0,7.7,1.0,0.17,0.25,high
311.0,500.0,6.89,3.5,0.7,0.35,high
55.1,500.0,6.65,4.5,0.3,0.4,medium
29.5,199.0,7.58,3.5,0.28,0.25,medium
19.2,329.0,6.81,2.5,0.55,0.65,low
43.2,380.0,6.82,4.0,0.25,0.35,medium
211.1,410.0,6.91,4.0,0.9,0.35,medium
92.6,500.0,6.75,4.0,0.7,0.3,medium
23.5,238.0,7.53,2.0,0.11,0.15,low
65.8,500.0,6.88,4.5,0.5,0.65,low
16.8,337.0,7.13,2.5,0.25,0.3,medium
32.11,192.0,7.42,0.5,0.11,0.5,low
100.0,500.0,6.9,4.0,0.5,0.75,high
49.5,119.0,7.09,4.5,0.37,0.65,high
121.0,500.0,8.99,3.5,0.5,0.4,high
40.1,235.0,6.75,4.0,0.4,0.35,high
32.9,158.0,6.98,4.0,0.37,0.5,medium
18.7,181.0,7.5,2.0,0.17,0.15,low
20.7,191.0,7.57,2.0,0.22,0.15,low
57.2,48.3,7.47,4.5,0.4,0.75,medium
33.5,329.0,7.25,2.0,0.4,0.45,medium
100.0,500.0,7.12,5.0,0.5,0.75,medium
48.9,423.0,7.51,3.5,0.4,0.3,high
31.5,310.0,6.81,4.5,0.4,0.35,medium
6.77,102.0,8.45,0.25,0.11,0.15,low
125.0,500.0,7.45,2.5,0.12,0.25,low
19.8,272.0,6.87,4.0,0.22,0.35,low
16.0,225.0,7.52,1.0,0.18,0.25,low
196.2,500.0,7.12,2.0,0.5,0.4,high
308.0,500.0,6.99,5.0,0.5,0.75,high
33.6,238.0,6.65,4.0,0.65,0.4,medium
80.61,500.0,7.45,2.5,0.12,0.16,low
72.9,195.0,7.69,1.5,0.24,0.3,low
57.5,195.0,7.47,3.5,0.2,0.25,medium
20.1,250.0,6.7,3.0,0.5,0.3,medium
197.5,300.0,7.47,1.0,0.17,0.25,high
61.2,500.0,7.12,4.5,0.35,0.45,medium
35.2,250.0,7.5,1.0,0.19,0.16,low
23.5,191.0,7.49,0.5,0.12,0.15,low
43.1,420.0,6.71,3.5,0.15,0.3,medium
32.52,180.0,7.46,2.5,0.11,0.21,low
55.1,500.0,6.65,3.0,0.3,0.4,medium
20.3,222.0,6.98,4.0,0.65,0.3,medium
151.4,500.0,7.59,4.5,0.29,0.25,low
32.2,298.0,7.5,3.0,0.22,0.3,low
82.9,500.0,6.8,3.5,0.7,0.45,medium
87.2,478.0,6.6,5.0,0.5,0.75,medium
21.6,159.0,7.38,1.0,0.12,0.2,low
85.0,49.0,6.51,3.0,0.2,0.35,high
19.0,189.0,7.51,1.5,0.22,0.25,low
35.2,387.0,7.09,5.0,0.45,0.75,high
26.4,270.0,6.91,2.5,0.2,0.3,medium
59.1,430.0,6.98,3.5,0.4,0.35,medium
9.1,196.0,7.48,2.0,0.22,0.25,low
25.1,225.0,6.8,4.0,0.2,0.35,low
23.5,352.0,6.65,3.0,0.5,0.75,high
23.2,182.0,6.99,3.0,0.22,0.35,low
21.1,210.0,6.85,4.5,0.4,0.35,high
117.0,500.0,6.85,5.5,0.9,0.35,high
109.4,500.0,7.42,3.5,0.25,0.25,medium
25.9,239.0,7.43,3.0,0.16,0.25,high
14.0,180.0,7.81,2.5,0.55,0.65,low
66.8,500.0,7.66,2.5,0.45,0.4,high
150.0,400.0,7.56,0.5,0.12,0.23,low
18.4,182.0,7.52,1.5,0.15,0.25,high
40.1,500.0,6.9,3.5,0.4,0.35,high
11.0,180.0,7.41,1.5,0.24,0.25,low
219.0,500.0,6.81,4.0,0.8,0.35,high
102.6,500.0,6.95,4.5,0.55,0.25,high
23.9,57.0,7.16,3.0,0.9,0.35,high
4.4,190.0,7.56,1.0,0.12,0.15,low
172.1,458.0,6.91,8.0,0.4,0.4,high
110.0,500.0,6.99,5.0,0.7,0.35,high
47.5,429.0,6.47,3.5,0.3,0.4,high
6.9,162.0,7.51,2.0,0.12,0.15,low
37.47,200.0,7.91,1.0,0.16,0.16,low
28.8,182.0,7.38,2.0,0.11,0.15,low
31.1,310.0,6.81,3.0,0.15,0.3,medium
